Id,Labels,Nurturing,Creative,Rational,Sensitive,Determined,Introspective
HH00367,[‘Rational’],0,0,1,0,0,0
HH00368,[‘Rational’],0,0,1,0,0,0
HH00369,[‘Rational’],0,0,1,0,0,0
HH00370,[‘Rational’],0,0,1,0,0,0
HH00371,[‘Rational’],0,0,1,0,0,0
HH00372,[‘Rational’],0,0,1,0,0,0
HH00373,[‘Rational’],0,0,1,0,0,0
HH00374,[‘Rational’],0,0,1,0,0,0
HH00375,[‘Rational’],0,0,1,0,0,0
HH00376,[‘Rational’],0,0,1,0,0,0
HH00377,[‘Rational’],0,0,1,0,0,0
HH00378,[‘Rational’],0,0,1,0,0,0
HH00379,[‘Rational’],0,0,1,0,0,0
HH00380,[‘Rational’],0,0,1,0,0,0
HH00381,[‘Rational’],0,0,1,0,0,0
HH00382,[‘Rational’],0,0,1,0,0,0
HH00383,[‘Rational’],0,0,1,0,0,0
HH00384,[‘Rational’],0,0,1,0,0,0
HH00385,[‘Rational’],0,0,1,0,0,0
HH00386,[‘Rational’],0,0,1,0,0,0
HH00387,[‘Rational’],0,0,1,0,0,0
HH00388,[‘Rational’],0,0,1,0,0,0
HH00389,[‘Rational’],0,0,1,0,0,0
HH00390,[‘Rational’],0,0,1,0,0,0
HH00391,[‘Rational’],0,0,1,0,0,0
HH00392,[‘Rational’],0,0,1,0,0,0
HH00393,[‘Rational’],0,0,1,0,0,0
HH00394,[‘Rational’],0,0,1,0,0,0
HH00395,[‘Rational’],0,0,1,0,0,0
HH00396,[‘Rational’],0,0,1,0,0,0
HH00397,[‘Rational’],0,0,1,0,0,0
HH00398,[‘Rational’],0,0,1,0,0,0
HH00399,[‘Rational’],0,0,1,0,0,0
HH00400,[‘Rational’],0,0,1,0,0,0
HH00401,[‘Rational’],0,0,1,0,0,0
HH00402,[‘Rational’],0,0,1,0,0,0
HH00403,[‘Rational’],0,0,1,0,0,0
HH00404,[‘Rational’],0,0,1,0,0,0
HH00405,[‘Rational’],0,0,1,0,0,0
HH00406,[‘Rational’],0,0,1,0,0,0
HH00407,[‘Rational’],0,0,1,0,0,0
HH00408,[‘Rational’],0,0,1,0,0,0
HH00409,[‘Rational’],0,0,1,0,0,0
HH00410,[‘Rational’],0,0,1,0,0,0
HH00411,[‘Rational’],0,0,1,0,0,0
HH00412,[‘Rational’],0,0,1,0,0,0
HH00413,[‘Rational’],0,0,1,0,0,0
HH00414,[‘Rational’],0,0,1,0,0,0
HH00415,[‘Rational’],0,0,1,0,0,0
HH00416,[‘Rational’],0,0,1,0,0,0
HH00417,[‘Rational’],0,0,1,0,0,0
HH00418,[‘Rational’],0,0,1,0,0,0
HH00419,[‘Rational’],0,0,1,0,0,0
HH00420,[‘Rational’],0,0,1,0,0,0
HH00421,[‘Rational’],0,0,1,0,0,0
HH00422,[‘Rational’],0,0,1,0,0,0
HH00423,[‘Rational’],0,0,1,0,0,0
HH00424,[‘Rational’],0,0,1,0,0,0
HH00425,[‘Rational’],0,0,1,0,0,0
HH00426,[‘Rational’],0,0,1,0,0,0
HH00427,[‘Rational’],0,0,1,0,0,0
HH00428,[‘Rational’],0,0,1,0,0,0
HH00429,[‘Rational’],0,0,1,0,0,0
HH00430,[‘Rational’],0,0,1,0,0,0
HH00431,[‘Rational’],0,0,1,0,0,0
HH00432,[‘Rational’],0,0,1,0,0,0
HH00433,[‘Rational’],0,0,1,0,0,0
HH00434,[‘Rational’],0,0,1,0,0,0
HH00435,[‘Rational’],0,0,1,0,0,0
HH00436,[‘Rational’],0,0,1,0,0,0
HH00437,[‘Rational’],0,0,1,0,0,0
HH00438,[‘Rational’],0,0,1,0,0,0
HH00439,[‘Rational’],0,0,1,0,0,0
HH00440,[‘Rational’],0,0,1,0,0,0
HH00441,[‘Rational’],0,0,1,0,0,0
HH00442,[‘Rational’],0,0,1,0,0,0
HH00443,[‘Rational’],0,0,1,0,0,0
HH00444,[‘Rational’],0,0,1,0,0,0
HH00445,[‘Rational’],0,0,1,0,0,0
HH00446,[‘Rational’],0,0,1,0,0,0
HH00447,[‘Rational’],0,0,1,0,0,0
HH00448,[‘Rational’],0,0,1,0,0,0
HH00449,[‘Rational’],0,0,1,0,0,0
HH00450,[‘Rational’],0,0,1,0,0,0
HH00451,[‘Rational’],0,0,1,0,0,0
HH00452,[‘Rational’],0,0,1,0,0,0
HH00453,[‘Rational’],0,0,1,0,0,0
HH00454,[‘Rational’],0,0,1,0,0,0
HH00455,[‘Rational’],0,0,1,0,0,0
HH00456,[‘Rational’],0,0,1,0,0,0
HH00457,[‘Rational’],0,0,1,0,0,0
HH00458,[‘Rational’],0,0,1,0,0,0
HH00459,[‘Rational’],0,0,1,0,0,0
HH00460,[‘Rational’],0,0,1,0,0,0
HH00461,[‘Rational’],0,0,1,0,0,0
HH00462,[‘Rational’],0,0,1,0,0,0
HH00463,[‘Rational’],0,0,1,0,0,0
HH00464,[‘Rational’],0,0,1,0,0,0
HH00465,[‘Rational’],0,0,1,0,0,0
HH00466,[‘Rational’],0,0,1,0,0,0
HH00467,[‘Rational’],0,0,1,0,0,0
HH00468,[‘Rational’],0,0,1,0,0,0
HH00469,[‘Rational’],0,0,1,0,0,0
HH00470,[‘Rational’],0,0,1,0,0,0
HH00471,[‘Rational’],0,0,1,0,0,0
HH00472,[‘Rational’],0,0,1,0,0,0
HH00473,[‘Rational’],0,0,1,0,0,0
HH00474,[‘Rational’],0,0,1,0,0,0
HH00475,[‘Rational’],0,0,1,0,0,0
HH00476,[‘Rational’],0,0,1,0,0,0
HH00477,[‘Rational’],0,0,1,0,0,0
HH00478,[‘Rational’],0,0,1,0,0,0
HH00479,[‘Rational’],0,0,1,0,0,0
HH00480,[‘Rational’],0,0,1,0,0,0
HH00481,[‘Rational’],0,0,1,0,0,0
HH00482,[‘Rational’],0,0,1,0,0,0
HH00483,[‘Rational’],0,0,1,0,0,0
HH00484,[‘Rational’],0,0,1,0,0,0
HH00485,[‘Rational’],0,0,1,0,0,0
HH00486,[‘Rational’],0,0,1,0,0,0
HH00487,[‘Rational’],0,0,1,0,0,0
HH00488,[‘Rational’],0,0,1,0,0,0
HH00489,[‘Rational’],0,0,1,0,0,0
HH00490,[‘Rational’],0,0,1,0,0,0
HH00491,[‘Rational’],0,0,1,0,0,0
HH00492,[‘Rational’],0,0,1,0,0,0
HH00493,[‘Rational’],0,0,1,0,0,0
HH00494,[‘Rational’],0,0,1,0,0,0
HH00495,[‘Rational’],0,0,1,0,0,0
HH00496,[‘Rational’],0,0,1,0,0,0
HH00497,[‘Rational’],0,0,1,0,0,0
HH00498,[‘Rational’],0,0,1,0,0,0
HH00499,[‘Rational’],0,0,1,0,0,0
HH00500,[‘Rational’],0,0,1,0,0,0
HH00501,[‘Rational’],0,0,1,0,0,0
HH00502,[‘Rational’],0,0,1,0,0,0
HH00503,[‘Rational’],0,0,1,0,0,0
HH00504,[‘Rational’],0,0,1,0,0,0
HH00505,[‘Rational’],0,0,1,0,0,0
HH00506,[‘Rational’],0,0,1,0,0,0
HH00507,[‘Rational’],0,0,1,0,0,0
HH00508,[‘Rational’],0,0,1,0,0,0
HH00509,[‘Rational’],0,0,1,0,0,0
HH00510,[‘Rational’],0,0,1,0,0,0
HH00511,[‘Rational’],0,0,1,0,0,0
HH00512,[‘Rational’],0,0,1,0,0,0
HH00513,[‘Rational’],0,0,1,0,0,0
HH00514,[‘Rational’],0,0,1,0,0,0
HH00515,[‘Rational’],0,0,1,0,0,0
HH00516,[‘Rational’],0,0,1,0,0,0
HH00517,[‘Rational’],0,0,1,0,0,0
HH00518,[‘Rational’],0,0,1,0,0,0
HH00519,[‘Rational’],0,0,1,0,0,0
HH00520,[‘Rational’],0,0,1,0,0,0
HH00521,[‘Rational’],0,0,1,0,0,0
HH00522,[‘Rational’],0,0,1,0,0,0
HH00523,[‘Rational’],0,0,1,0,0,0
HH00524,[‘Rational’],0,0,1,0,0,0
HH00525,[‘Rational’],0,0,1,0,0,0
HH00526,[‘Rational’],0,0,1,0,0,0
HH00527,[‘Rational’],0,0,1,0,0,0
HH00528,[‘Rational’],0,0,1,0,0,0
HH00529,[‘Rational’],0,0,1,0,0,0
HH00530,[‘Rational’],0,0,1,0,0,0
HH00531,[‘Rational’],0,0,1,0,0,0
HH00532,[‘Rational’],0,0,1,0,0,0
HH00533,[‘Rational’],0,0,1,0,0,0
HH00534,[‘Rational’],0,0,1,0,0,0
HH00535,[‘Rational’],0,0,1,0,0,0
HH00536,[‘Rational’],0,0,1,0,0,0
HH00537,[‘Rational’],0,0,1,0,0,0
HH00538,[‘Rational’],0,0,1,0,0,0
HH00539,[‘Rational’],0,0,1,0,0,0
HH00540,[‘Rational’],0,0,1,0,0,0
HH00541,[‘Rational’],0,0,1,0,0,0
HH00542,[‘Rational’],0,0,1,0,0,0
HH00543,[‘Rational’],0,0,1,0,0,0
HH00544,[‘Rational’],0,0,1,0,0,0
HH00545,[‘Rational’],0,0,1,0,0,0
HH00546,[‘Rational’],0,0,1,0,0,0
HH00547,[‘Rational’],0,0,1,0,0,0
HH00548,[‘Rational’],0,0,1,0,0,0
HH00549,[‘Rational’],0,0,1,0,0,0
HH00550,[‘Rational’],0,0,1,0,0,0
HH00551,[‘Rational’],0,0,1,0,0,0
HH00552,[‘Rational’],0,0,1,0,0,0
HH00553,[‘Rational’],0,0,1,0,0,0
HH00554,[‘Rational’],0,0,1,0,0,0
HH00555,[‘Rational’],0,0,1,0,0,0
HH00556,[‘Rational’],0,0,1,0,0,0
HH00557,[‘Rational’],0,0,1,0,0,0
HH00558,[‘Rational’],0,0,1,0,0,0
HH00559,[‘Rational’],0,0,1,0,0,0
HH00560,[‘Rational’],0,0,1,0,0,0
HH00561,[‘Rational’],0,0,1,0,0,0
HH00562,[‘Rational’],0,0,1,0,0,0
HH00563,[‘Rational’],0,0,1,0,0,0
HH00564,[‘Rational’],0,0,1,0,0,0
HH00565,[‘Rational’],0,0,1,0,0,0
HH00566,[‘Rational’],0,0,1,0,0,0
HH00567,[‘Rational’],0,0,1,0,0,0
HH00568,[‘Rational’],0,0,1,0,0,0
HH00569,[‘Rational’],0,0,1,0,0,0
HH00570,[‘Rational’],0,0,1,0,0,0
HH00571,[‘Rational’],0,0,1,0,0,0
HH00572,[‘Rational’],0,0,1,0,0,0
HH00573,[‘Rational’],0,0,1,0,0,0
HH00574,[‘Rational’],0,0,1,0,0,0
HH00575,[‘Rational’],0,0,1,0,0,0
HH00576,[‘Rational’],0,0,1,0,0,0
HH00577,[‘Rational’],0,0,1,0,0,0
HH00578,[‘Rational’],0,0,1,0,0,0
HH00579,[‘Rational’],0,0,1,0,0,0
HH00580,[‘Rational’],0,0,1,0,0,0
HH00581,[‘Rational’],0,0,1,0,0,0
HH00582,[‘Rational’],0,0,1,0,0,0
HH00583,[‘Rational’],0,0,1,0,0,0
HH00584,[‘Rational’],0,0,1,0,0,0
HH00585,[‘Rational’],0,0,1,0,0,0
HH00586,[‘Rational’],0,0,1,0,0,0
HH00587,[‘Rational’],0,0,1,0,0,0
HH00588,[‘Rational’],0,0,1,0,0,0
HH00589,[‘Rational’],0,0,1,0,0,0
HH00590,[‘Rational’],0,0,1,0,0,0
HH00591,[‘Rational’],0,0,1,0,0,0
HH00592,[‘Rational’],0,0,1,0,0,0
HH00593,[‘Rational’],0,0,1,0,0,0
HH00594,[‘Rational’],0,0,1,0,0,0
HH00595,[‘Rational’],0,0,1,0,0,0
HH00596,[‘Rational’],0,0,1,0,0,0
HH00597,[‘Rational’],0,0,1,0,0,0
HH00598,[‘Rational’],0,0,1,0,0,0
HH00599,[‘Rational’],0,0,1,0,0,0
HH00600,[‘Rational’],0,0,1,0,0,0
HH00601,[‘Rational’],0,0,1,0,0,0
HH00602,[‘Rational’],0,0,1,0,0,0
HH00603,[‘Rational’],0,0,1,0,0,0
HH00604,[‘Rational’],0,0,1,0,0,0
HH00605,[‘Rational’],0,0,1,0,0,0
HH00606,[‘Rational’],0,0,1,0,0,0
HH00607,[‘Rational’],0,0,1,0,0,0
HH00608,[‘Rational’],0,0,1,0,0,0
HH00609,[‘Rational’],0,0,1,0,0,0
HH00610,[‘Rational’],0,0,1,0,0,0
HH00611,[‘Rational’],0,0,1,0,0,0
HH00612,[‘Rational’],0,0,1,0,0,0
HH00613,[‘Rational’],0,0,1,0,0,0
HH00614,[‘Rational’],0,0,1,0,0,0
HH00615,[‘Rational’],0,0,1,0,0,0
HH00616,[‘Rational’],0,0,1,0,0,0
HH00617,[‘Rational’],0,0,1,0,0,0
HH00618,[‘Rational’],0,0,1,0,0,0
HH00619,[‘Rational’],0,0,1,0,0,0
HH00620,[‘Rational’],0,0,1,0,0,0
HH00621,[‘Rational’],0,0,1,0,0,0
HH00622,[‘Rational’],0,0,1,0,0,0
HH00623,[‘Rational’],0,0,1,0,0,0
HH00624,[‘Rational’],0,0,1,0,0,0
HH00625,[‘Rational’],0,0,1,0,0,0
HH00626,[‘Rational’],0,0,1,0,0,0
HH00627,[‘Rational’],0,0,1,0,0,0
HH00628,[‘Rational’],0,0,1,0,0,0
HH00629,[‘Rational’],0,0,1,0,0,0
HH00630,[‘Rational’],0,0,1,0,0,0
HH00631,[‘Rational’],0,0,1,0,0,0
HH00632,[‘Rational’],0,0,1,0,0,0
HH00633,[‘Rational’],0,0,1,0,0,0
HH00634,[‘Rational’],0,0,1,0,0,0
HH00635,[‘Rational’],0,0,1,0,0,0
HH00636,[‘Rational’],0,0,1,0,0,0
HH00637,[‘Rational’],0,0,1,0,0,0
HH00638,[‘Rational’],0,0,1,0,0,0
HH00639,[‘Rational’],0,0,1,0,0,0
HH00640,[‘Rational’],0,0,1,0,0,0
HH00641,[‘Rational’],0,0,1,0,0,0
HH00642,[‘Rational’],0,0,1,0,0,0
HH00643,[‘Rational’],0,0,1,0,0,0
HH00644,[‘Rational’],0,0,1,0,0,0
HH00645,[‘Rational’],0,0,1,0,0,0
HH00646,[‘Rational’],0,0,1,0,0,0
HH00647,[‘Rational’],0,0,1,0,0,0
HH00648,[‘Rational’],0,0,1,0,0,0
HH00649,[‘Rational’],0,0,1,0,0,0
HH00650,[‘Rational’],0,0,1,0,0,0
HH00651,[‘Rational’],0,0,1,0,0,0
HH00652,[‘Rational’],0,0,1,0,0,0
HH00653,[‘Rational’],0,0,1,0,0,0
HH00654,[‘Rational’],0,0,1,0,0,0
HH00655,[‘Rational’],0,0,1,0,0,0
HH00656,[‘Rational’],0,0,1,0,0,0
HH00657,[‘Rational’],0,0,1,0,0,0
HH00658,[‘Rational’],0,0,1,0,0,0
HH00659,[‘Rational’],0,0,1,0,0,0
HH00660,[‘Rational’],0,0,1,0,0,0
HH00661,[‘Rational’],0,0,1,0,0,0
HH00662,[‘Rational’],0,0,1,0,0,0
HH00663,[‘Rational’],0,0,1,0,0,0
HH00664,[‘Rational’],0,0,1,0,0,0
HH00665,[‘Rational’],0,0,1,0,0,0
HH00666,[‘Rational’],0,0,1,0,0,0
HH00667,[‘Rational’],0,0,1,0,0,0
HH00668,[‘Rational’],0,0,1,0,0,0
HH00669,[‘Rational’],0,0,1,0,0,0
HH00670,[‘Rational’],0,0,1,0,0,0
HH00671,[‘Rational’],0,0,1,0,0,0
HH00672,[‘Rational’],0,0,1,0,0,0
HH00673,[‘Rational’],0,0,1,0,0,0
HH00674,[‘Rational’],0,0,1,0,0,0
HH00675,[‘Rational’],0,0,1,0,0,0
HH00676,[‘Rational’],0,0,1,0,0,0
HH00677,[‘Rational’],0,0,1,0,0,0
HH00678,[‘Rational’],0,0,1,0,0,0
HH00679,[‘Rational’],0,0,1,0,0,0
HH00680,[‘Rational’],0,0,1,0,0,0
HH00681,[‘Rational’],0,0,1,0,0,0
HH00682,[‘Rational’],0,0,1,0,0,0
HH00683,[‘Rational’],0,0,1,0,0,0
HH00684,[‘Rational’],0,0,1,0,0,0
HH00685,[‘Rational’],0,0,1,0,0,0
HH00686,[‘Rational’],0,0,1,0,0,0
HH00687,[‘Rational’],0,0,1,0,0,0
HH00688,[‘Rational’],0,0,1,0,0,0
HH00689,[‘Rational’],0,0,1,0,0,0
HH00690,[‘Rational’],0,0,1,0,0,0
HH00691,[‘Rational’],0,0,1,0,0,0
HH00692,[‘Rational’],0,0,1,0,0,0
HH00693,[‘Rational’],0,0,1,0,0,0
HH00694,[‘Rational’],0,0,1,0,0,0
HH00695,[‘Rational’],0,0,1,0,0,0
HH00696,[‘Rational’],0,0,1,0,0,0
HH00697,[‘Rational’],0,0,1,0,0,0
HH00698,[‘Rational’],0,0,1,0,0,0
HH00699,[‘Rational’],0,0,1,0,0,0
HH00700,[‘Rational’],0,0,1,0,0,0
HH00701,[‘Rational’],0,0,1,0,0,0
HH00702,[‘Rational’],0,0,1,0,0,0
HH00703,[‘Rational’],0,0,1,0,0,0
HH00704,[‘Rational’],0,0,1,0,0,0
HH00705,[‘Rational’],0,0,1,0,0,0
HH00706,[‘Rational’],0,0,1,0,0,0
HH00707,[‘Rational’],0,0,1,0,0,0
HH00708,[‘Rational’],0,0,1,0,0,0
HH00709,[‘Rational’],0,0,1,0,0,0
HH00710,[‘Rational’],0,0,1,0,0,0
HH00711,[‘Rational’],0,0,1,0,0,0
HH00712,[‘Rational’],0,0,1,0,0,0
HH00713,[‘Rational’],0,0,1,0,0,0
HH00714,[‘Rational’],0,0,1,0,0,0
HH00715,[‘Rational’],0,0,1,0,0,0
HH00716,[‘Rational’],0,0,1,0,0,0
HH00717,[‘Rational’],0,0,1,0,0,0
HH00718,[‘Rational’],0,0,1,0,0,0
HH00719,[‘Rational’],0,0,1,0,0,0
HH00720,[‘Rational’],0,0,1,0,0,0
HH00721,[‘Rational’],0,0,1,0,0,0
HH00722,[‘Rational’],0,0,1,0,0,0
HH00723,[‘Rational’],0,0,1,0,0,0
HH00724,[‘Rational’],0,0,1,0,0,0
HH00725,[‘Rational’],0,0,1,0,0,0
HH00726,[‘Rational’],0,0,1,0,0,0
HH00727,[‘Rational’],0,0,1,0,0,0
HH00728,[‘Rational’],0,0,1,0,0,0
HH00729,[‘Rational’],0,0,1,0,0,0
HH00730,[‘Rational’],0,0,1,0,0,0
HH00731,[‘Rational’],0,0,1,0,0,0
HH00732,[‘Rational’],0,0,1,0,0,0
HH00733,[‘Rational’],0,0,1,0,0,0
HH00734,[‘Rational’],0,0,1,0,0,0
HH00735,[‘Rational’],0,0,1,0,0,0
HH00736,[‘Rational’],0,0,1,0,0,0
HH00737,[‘Rational’],0,0,1,0,0,0
HH00738,[‘Rational’],0,0,1,0,0,0
HH00739,[‘Rational’],0,0,1,0,0,0
HH00740,[‘Rational’],0,0,1,0,0,0
HH00741,[‘Rational’],0,0,1,0,0,0
HH00742,[‘Rational’],0,0,1,0,0,0
HH00743,[‘Rational’],0,0,1,0,0,0
HH00744,[‘Rational’],0,0,1,0,0,0
HH00745,[‘Rational’],0,0,1,0,0,0
HH00746,[‘Rational’],0,0,1,0,0,0
HH00747,[‘Rational’],0,0,1,0,0,0
HH00748,[‘Rational’],0,0,1,0,0,0
HH00749,[‘Rational’],0,0,1,0,0,0
HH00750,[‘Rational’],0,0,1,0,0,0
HH00751,[‘Rational’],0,0,1,0,0,0
HH00752,[‘Rational’],0,0,1,0,0,0
HH00753,[‘Rational’],0,0,1,0,0,0
HH00754,[‘Rational’],0,0,1,0,0,0
HH00755,[‘Rational’],0,0,1,0,0,0
HH00756,[‘Rational’],0,0,1,0,0,0
HH00757,[‘Rational’],0,0,1,0,0,0
HH00758,[‘Rational’],0,0,1,0,0,0
HH00759,[‘Rational’],0,0,1,0,0,0
HH00760,[‘Rational’],0,0,1,0,0,0
HH00761,[‘Rational’],0,0,1,0,0,0
HH00762,[‘Rational’],0,0,1,0,0,0
HH00763,[‘Rational’],0,0,1,0,0,0
HH00764,[‘Rational’],0,0,1,0,0,0
HH00765,[‘Rational’],0,0,1,0,0,0
HH00766,[‘Rational’],0,0,1,0,0,0
HH00767,[‘Rational’],0,0,1,0,0,0
HH00768,[‘Rational’],0,0,1,0,0,0
HH00769,[‘Rational’],0,0,1,0,0,0
HH00770,[‘Rational’],0,0,1,0,0,0
HH00771,[‘Rational’],0,0,1,0,0,0
HH00772,[‘Rational’],0,0,1,0,0,0
HH00773,[‘Rational’],0,0,1,0,0,0
HH00774,[‘Rational’],0,0,1,0,0,0
HH00775,[‘Rational’],0,0,1,0,0,0
HH00776,[‘Rational’],0,0,1,0,0,0
HH00777,[‘Rational’],0,0,1,0,0,0
HH00778,[‘Rational’],0,0,1,0,0,0
HH00779,[‘Rational’],0,0,1,0,0,0
HH00780,[‘Rational’],0,0,1,0,0,0
HH00781,[‘Rational’],0,0,1,0,0,0
HH00782,[‘Rational’],0,0,1,0,0,0
HH00783,[‘Rational’],0,0,1,0,0,0
HH00784,[‘Rational’],0,0,1,0,0,0
HH00785,[‘Rational’],0,0,1,0,0,0
HH00786,[‘Rational’],0,0,1,0,0,0
HH00787,[‘Rational’],0,0,1,0,0,0
HH00788,[‘Rational’],0,0,1,0,0,0
HH00789,[‘Rational’],0,0,1,0,0,0
HH00790,[‘Rational’],0,0,1,0,0,0
HH00791,[‘Rational’],0,0,1,0,0,0
HH00792,[‘Rational’],0,0,1,0,0,0
HH00793,[‘Rational’],0,0,1,0,0,0
HH00794,[‘Rational’],0,0,1,0,0,0
HH00795,[‘Rational’],0,0,1,0,0,0
HH00796,[‘Rational’],0,0,1,0,0,0
HH00797,[‘Rational’],0,0,1,0,0,0
HH00798,[‘Rational’],0,0,1,0,0,0
HH00799,[‘Rational’],0,0,1,0,0,0
HH00800,[‘Rational’],0,0,1,0,0,0
HH00801,[‘Rational’],0,0,1,0,0,0
HH00802,[‘Rational’],0,0,1,0,0,0
HH00803,[‘Rational’],0,0,1,0,0,0
HH00804,[‘Rational’],0,0,1,0,0,0
HH00805,[‘Rational’],0,0,1,0,0,0
HH00806,[‘Rational’],0,0,1,0,0,0
HH00807,[‘Rational’],0,0,1,0,0,0
HH00808,[‘Rational’],0,0,1,0,0,0
HH00809,[‘Rational’],0,0,1,0,0,0
HH00810,[‘Rational’],0,0,1,0,0,0
HH00811,[‘Rational’],0,0,1,0,0,0
HH00812,[‘Rational’],0,0,1,0,0,0
HH00813,[‘Rational’],0,0,1,0,0,0
HH00814,[‘Rational’],0,0,1,0,0,0
HH00815,[‘Rational’],0,0,1,0,0,0
HH00816,[‘Rational’],0,0,1,0,0,0
HH00817,[‘Rational’],0,0,1,0,0,0
HH00818,[‘Rational’],0,0,1,0,0,0
HH00819,[‘Rational’],0,0,1,0,0,0
HH00820,[‘Rational’],0,0,1,0,0,0
HH00821,[‘Rational’],0,0,1,0,0,0
HH00822,[‘Rational’],0,0,1,0,0,0
HH00823,[‘Rational’],0,0,1,0,0,0
HH00824,[‘Rational’],0,0,1,0,0,0
HH00825,[‘Rational’],0,0,1,0,0,0
HH00826,[‘Rational’],0,0,1,0,0,0
HH00827,[‘Rational’],0,0,1,0,0,0
HH00828,[‘Rational’],0,0,1,0,0,0
HH00829,[‘Rational’],0,0,1,0,0,0
HH00830,[‘Rational’],0,0,1,0,0,0
HH00831,[‘Rational’],0,0,1,0,0,0
HH00832,[‘Rational’],0,0,1,0,0,0
HH00833,[‘Rational’],0,0,1,0,0,0
HH00834,[‘Rational’],0,0,1,0,0,0
HH00835,[‘Rational’],0,0,1,0,0,0
HH00836,[‘Rational’],0,0,1,0,0,0
HH00837,[‘Rational’],0,0,1,0,0,0
HH00838,[‘Rational’],0,0,1,0,0,0
HH00839,[‘Rational’],0,0,1,0,0,0
HH00840,[‘Rational’],0,0,1,0,0,0
HH00841,[‘Rational’],0,0,1,0,0,0
HH00842,[‘Rational’],0,0,1,0,0,0
HH00843,[‘Rational’],0,0,1,0,0,0
HH00844,[‘Rational’],0,0,1,0,0,0
HH00845,[‘Rational’],0,0,1,0,0,0
HH00846,[‘Rational’],0,0,1,0,0,0
HH00847,[‘Rational’],0,0,1,0,0,0
HH00848,[‘Rational’],0,0,1,0,0,0
HH00849,[‘Rational’],0,0,1,0,0,0
HH00850,[‘Rational’],0,0,1,0,0,0
HH00851,[‘Rational’],0,0,1,0,0,0
HH00852,[‘Rational’],0,0,1,0,0,0
HH00853,[‘Rational’],0,0,1,0,0,0
HH00854,[‘Rational’],0,0,1,0,0,0
HH00855,[‘Rational’],0,0,1,0,0,0
HH00856,[‘Rational’],0,0,1,0,0,0
HH00857,[‘Rational’],0,0,1,0,0,0
HH00858,[‘Rational’],0,0,1,0,0,0
HH00859,[‘Rational’],0,0,1,0,0,0
HH00860,[‘Rational’],0,0,1,0,0,0
HH00861,[‘Rational’],0,0,1,0,0,0
HH00862,[‘Rational’],0,0,1,0,0,0
HH00863,[‘Rational’],0,0,1,0,0,0
HH00864,[‘Rational’],0,0,1,0,0,0
HH00865,[‘Rational’],0,0,1,0,0,0
HH00866,[‘Rational’],0,0,1,0,0,0
HH00867,[‘Rational’],0,0,1,0,0,0
HH00868,[‘Rational’],0,0,1,0,0,0
HH00869,[‘Rational’],0,0,1,0,0,0
HH00870,[‘Rational’],0,0,1,0,0,0
HH00871,[‘Rational’],0,0,1,0,0,0
HH00872,[‘Rational’],0,0,1,0,0,0
HH00873,[‘Rational’],0,0,1,0,0,0
HH00874,[‘Rational’],0,0,1,0,0,0
HH00875,[‘Rational’],0,0,1,0,0,0
HH00876,[‘Rational’],0,0,1,0,0,0
HH00877,[‘Rational’],0,0,1,0,0,0
HH00878,[‘Rational’],0,0,1,0,0,0
HH00879,[‘Rational’],0,0,1,0,0,0
HH00880,[‘Rational’],0,0,1,0,0,0
HH00881,[‘Rational’],0,0,1,0,0,0
HH00882,[‘Rational’],0,0,1,0,0,0
HH00883,[‘Rational’],0,0,1,0,0,0
HH00884,[‘Rational’],0,0,1,0,0,0
HH00885,[‘Rational’],0,0,1,0,0,0
HH00886,[‘Rational’],0,0,1,0,0,0
HH00887,[‘Rational’],0,0,1,0,0,0
HH00888,[‘Rational’],0,0,1,0,0,0
HH00889,[‘Rational’],0,0,1,0,0,0
HH00890,[‘Rational’],0,0,1,0,0,0
HH00891,[‘Rational’],0,0,1,0,0,0
HH00892,[‘Rational’],0,0,1,0,0,0
HH00893,[‘Rational’],0,0,1,0,0,0
HH00894,[‘Rational’],0,0,1,0,0,0
HH00895,[‘Rational’],0,0,1,0,0,0
HH00896,[‘Rational’],0,0,1,0,0,0
HH00897,[‘Rational’],0,0,1,0,0,0
HH00898,[‘Rational’],0,0,1,0,0,0
HH00899,[‘Rational’],0,0,1,0,0,0
HH00900,[‘Rational’],0,0,1,0,0,0
HH00901,[‘Rational’],0,0,1,0,0,0
HH00902,[‘Rational’],0,0,1,0,0,0
HH00903,[‘Rational’],0,0,1,0,0,0
HH00904,[‘Rational’],0,0,1,0,0,0
HH00905,[‘Rational’],0,0,1,0,0,0
HH00906,[‘Rational’],0,0,1,0,0,0
HH00907,[‘Rational’],0,0,1,0,0,0
HH00908,[‘Rational’],0,0,1,0,0,0
HH00909,[‘Rational’],0,0,1,0,0,0
HH00910,[‘Rational’],0,0,1,0,0,0
HH00911,[‘Rational’],0,0,1,0,0,0
HH00912,[‘Rational’],0,0,1,0,0,0
HH00913,[‘Rational’],0,0,1,0,0,0
HH00914,[‘Rational’],0,0,1,0,0,0
HH00915,[‘Rational’],0,0,1,0,0,0
HH00916,[‘Rational’],0,0,1,0,0,0
HH00917,[‘Rational’],0,0,1,0,0,0
HH00918,[‘Rational’],0,0,1,0,0,0
HH00919,[‘Rational’],0,0,1,0,0,0
HH00920,[‘Rational’],0,0,1,0,0,0
HH00921,[‘Rational’],0,0,1,0,0,0
HH00922,[‘Rational’],0,0,1,0,0,0
HH00923,[‘Rational’],0,0,1,0,0,0
HH00924,[‘Rational’],0,0,1,0,0,0
